repository,issue_number,issue_url,state,decision,decision_provenance
eosphoros-ai/DB-GPT,2078,https://github.com/eosphoros-ai/DB-GPT/issues/2078,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2097,https://github.com/eosphoros-ai/DB-GPT/issues/2097,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2102,https://github.com/eosphoros-ai/DB-GPT/issues/2102,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2105,https://github.com/eosphoros-ai/DB-GPT/issues/2105,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2116,https://github.com/eosphoros-ai/DB-GPT/issues/2116,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2127,https://github.com/eosphoros-ai/DB-GPT/issues/2127,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2136,https://github.com/eosphoros-ai/DB-GPT/issues/2136,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2140,https://github.com/eosphoros-ai/DB-GPT/issues/2140,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2163,https://github.com/eosphoros-ai/DB-GPT/issues/2163,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2165,https://github.com/eosphoros-ai/DB-GPT/issues/2165,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2166,https://github.com/eosphoros-ai/DB-GPT/issues/2166,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2168,https://github.com/eosphoros-ai/DB-GPT/issues/2168,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2173,https://github.com/eosphoros-ai/DB-GPT/issues/2173,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2176,https://github.com/eosphoros-ai/DB-GPT/issues/2176,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2177,https://github.com/eosphoros-ai/DB-GPT/issues/2177,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2182,https://github.com/eosphoros-ai/DB-GPT/issues/2182,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2184,https://github.com/eosphoros-ai/DB-GPT/issues/2184,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2191,https://github.com/eosphoros-ai/DB-GPT/issues/2191,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2199,https://github.com/eosphoros-ai/DB-GPT/issues/2199,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2202,https://github.com/eosphoros-ai/DB-GPT/issues/2202,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2203,https://github.com/eosphoros-ai/DB-GPT/issues/2203,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2204,https://github.com/eosphoros-ai/DB-GPT/issues/2204,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2205,https://github.com/eosphoros-ai/DB-GPT/issues/2205,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2206,https://github.com/eosphoros-ai/DB-GPT/issues/2206,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2214,https://github.com/eosphoros-ai/DB-GPT/issues/2214,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2219,https://github.com/eosphoros-ai/DB-GPT/issues/2219,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2224,https://github.com/eosphoros-ai/DB-GPT/issues/2224,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2236,https://github.com/eosphoros-ai/DB-GPT/issues/2236,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2241,https://github.com/eosphoros-ai/DB-GPT/issues/2241,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2246,https://github.com/eosphoros-ai/DB-GPT/issues/2246,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2249,https://github.com/eosphoros-ai/DB-GPT/issues/2249,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2255,https://github.com/eosphoros-ai/DB-GPT/issues/2255,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2261,https://github.com/eosphoros-ai/DB-GPT/issues/2261,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2272,https://github.com/eosphoros-ai/DB-GPT/issues/2272,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2284,https://github.com/eosphoros-ai/DB-GPT/issues/2284,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2287,https://github.com/eosphoros-ai/DB-GPT/issues/2287,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2288,https://github.com/eosphoros-ai/DB-GPT/issues/2288,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2299,https://github.com/eosphoros-ai/DB-GPT/issues/2299,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2315,https://github.com/eosphoros-ai/DB-GPT/issues/2315,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2321,https://github.com/eosphoros-ai/DB-GPT/issues/2321,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2343,https://github.com/eosphoros-ai/DB-GPT/issues/2343,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2344,https://github.com/eosphoros-ai/DB-GPT/issues/2344,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2353,https://github.com/eosphoros-ai/DB-GPT/issues/2353,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2377,https://github.com/eosphoros-ai/DB-GPT/issues/2377,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2378,https://github.com/eosphoros-ai/DB-GPT/issues/2378,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2379,https://github.com/eosphoros-ai/DB-GPT/issues/2379,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2384,https://github.com/eosphoros-ai/DB-GPT/issues/2384,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2391,https://github.com/eosphoros-ai/DB-GPT/issues/2391,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2396,https://github.com/eosphoros-ai/DB-GPT/issues/2396,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2399,https://github.com/eosphoros-ai/DB-GPT/issues/2399,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2400,https://github.com/eosphoros-ai/DB-GPT/issues/2400,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2403,https://github.com/eosphoros-ai/DB-GPT/issues/2403,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2415,https://github.com/eosphoros-ai/DB-GPT/issues/2415,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2417,https://github.com/eosphoros-ai/DB-GPT/issues/2417,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2418,https://github.com/eosphoros-ai/DB-GPT/issues/2418,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2422,https://github.com/eosphoros-ai/DB-GPT/issues/2422,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2426,https://github.com/eosphoros-ai/DB-GPT/issues/2426,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2429,https://github.com/eosphoros-ai/DB-GPT/issues/2429,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2430,https://github.com/eosphoros-ai/DB-GPT/issues/2430,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2435,https://github.com/eosphoros-ai/DB-GPT/issues/2435,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2436,https://github.com/eosphoros-ai/DB-GPT/issues/2436,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2437,https://github.com/eosphoros-ai/DB-GPT/issues/2437,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2439,https://github.com/eosphoros-ai/DB-GPT/issues/2439,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2444,https://github.com/eosphoros-ai/DB-GPT/issues/2444,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2447,https://github.com/eosphoros-ai/DB-GPT/issues/2447,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2448,https://github.com/eosphoros-ai/DB-GPT/issues/2448,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2451,https://github.com/eosphoros-ai/DB-GPT/issues/2451,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2453,https://github.com/eosphoros-ai/DB-GPT/issues/2453,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2458,https://github.com/eosphoros-ai/DB-GPT/issues/2458,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2468,https://github.com/eosphoros-ai/DB-GPT/issues/2468,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2469,https://github.com/eosphoros-ai/DB-GPT/issues/2469,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2470,https://github.com/eosphoros-ai/DB-GPT/issues/2470,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2475,https://github.com/eosphoros-ai/DB-GPT/issues/2475,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2484,https://github.com/eosphoros-ai/DB-GPT/issues/2484,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2495,https://github.com/eosphoros-ai/DB-GPT/issues/2495,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2501,https://github.com/eosphoros-ai/DB-GPT/issues/2501,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2504,https://github.com/eosphoros-ai/DB-GPT/issues/2504,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2527,https://github.com/eosphoros-ai/DB-GPT/issues/2527,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2530,https://github.com/eosphoros-ai/DB-GPT/issues/2530,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2549,https://github.com/eosphoros-ai/DB-GPT/issues/2549,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2553,https://github.com/eosphoros-ai/DB-GPT/issues/2553,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2554,https://github.com/eosphoros-ai/DB-GPT/issues/2554,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2562,https://github.com/eosphoros-ai/DB-GPT/issues/2562,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2570,https://github.com/eosphoros-ai/DB-GPT/issues/2570,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2576,https://github.com/eosphoros-ai/DB-GPT/issues/2576,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2581,https://github.com/eosphoros-ai/DB-GPT/issues/2581,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2585,https://github.com/eosphoros-ai/DB-GPT/issues/2585,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2595,https://github.com/eosphoros-ai/DB-GPT/issues/2595,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2604,https://github.com/eosphoros-ai/DB-GPT/issues/2604,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2607,https://github.com/eosphoros-ai/DB-GPT/issues/2607,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2636,https://github.com/eosphoros-ai/DB-GPT/issues/2636,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2637,https://github.com/eosphoros-ai/DB-GPT/issues/2637,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2689,https://github.com/eosphoros-ai/DB-GPT/issues/2689,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2694,https://github.com/eosphoros-ai/DB-GPT/issues/2694,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2697,https://github.com/eosphoros-ai/DB-GPT/issues/2697,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2710,https://github.com/eosphoros-ai/DB-GPT/issues/2710,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2711,https://github.com/eosphoros-ai/DB-GPT/issues/2711,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2714,https://github.com/eosphoros-ai/DB-GPT/issues/2714,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2718,https://github.com/eosphoros-ai/DB-GPT/issues/2718,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2728,https://github.com/eosphoros-ai/DB-GPT/issues/2728,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2741,https://github.com/eosphoros-ai/DB-GPT/issues/2741,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2742,https://github.com/eosphoros-ai/DB-GPT/issues/2742,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2751,https://github.com/eosphoros-ai/DB-GPT/issues/2751,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2757,https://github.com/eosphoros-ai/DB-GPT/issues/2757,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2763,https://github.com/eosphoros-ai/DB-GPT/issues/2763,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
eosphoros-ai/DB-GPT,2764,https://github.com/eosphoros-ai/DB-GPT/issues/2764,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2766,https://github.com/eosphoros-ai/DB-GPT/issues/2766,closed,Include,Present in released 654-issue dataset
eosphoros-ai/DB-GPT,2770,https://github.com/eosphoros-ai/DB-GPT/issues/2770,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
